ID,price actual
ID_027500,6818.235645481685
ID_027501,6640.737549487354
ID_027502,6397.875583081391
ID_027503,5931.817108390317
ID_027504,5600.550138670907
ID_027505,5151.771016261534
ID_027506,4789.281184294367
ID_027507,4786.042491811443
ID_027508,4779.022154634208
ID_027509,4784.387938029972
ID_027510,5137.053816243571
ID_027511,6449.285551218767
ID_027512,6840.213859903668
ID_027513,6824.134399574486
ID_027514,6610.016481150372
ID_027515,6390.123738674963
ID_027516,6144.409991498151
ID_027517,5952.265751598753
ID_027518,5910.834585106627
ID_027519,5911.610711475521
ID_027520,5915.253524832414
ID_027521,6137.622638373303
ID_027522,6642.427018653663
ID_027523,6583.633727553134
ID_027524,6626.242284753455
ID_027525,6462.232738192851
ID_027526,5924.464631623195
ID_027527,5197.575751439204
ID_027528,4793.225442436737
ID_027529,4534.001126208399
ID_027530,4496.928873859803
ID_027531,4414.331827794526
ID_027532,4406.669050973773
ID_027533,4523.564003565482
ID_027534,4585.668588948037
ID_027535,6311.1310019310085
ID_027536,6666.467627817089
ID_027537,6650.289029821985
ID_027538,6330.132868855492
ID_027539,5903.727238162244
ID_027540,5454.341819089867
ID_027541,5338.537742060253
ID_027542,5212.864382524776
ID_027543,5230.322323225883
ID_027544,5430.219600672748
ID_027545,6326.044361645711
ID_027546,6515.4125328614155
ID_027547,6674.760515061861
ID_027548,6672.223883086479
ID_027549,6645.749494718999
ID_027550,6176.853496171529
ID_027551,5526.321595835636
ID_027552,5199.783725598501
ID_027553,4992.785592263415
ID_027554,4840.782600102704
ID_027555,4836.410925686712
ID_027556,4833.650408219483
ID_027557,4834.9899637082135
ID_027558,5540.317168380555
ID_027559,6300.723046197296
ID_027560,6756.894320480285
ID_027561,6625.928207073485
ID_027562,6500.318162700124
ID_027563,6389.874140733179
ID_027564,5892.98053785487
ID_027565,5427.945424729283
ID_027566,5045.235658834736
ID_027567,5451.370722154427
ID_027568,5909.115888964035
ID_027569,6397.675231572366
ID_027570,6616.257622375809
ID_027571,6955.451872542828
ID_027572,6954.599804901131
ID_027573,6840.3691088960295
ID_027574,6514.6228631123395
ID_027575,6359.98020440559
ID_027576,5549.355093473825
ID_027577,5179.289213302827
ID_027578,5120.55118301275
ID_027579,5098.7330125930075
ID_027580,5096.05045280155
ID_027581,5116.577653089417
ID_027582,5706.688320933064
ID_027583,6639.342320855072
ID_027584,7005.443958723418
ID_027585,6804.484643794254
ID_027586,6818.5661003781315
ID_027587,6755.481946062284
ID_027588,6806.987502890107
ID_027589,6816.399238513976
ID_027590,6791.728773425292
ID_027591,6819.844953558884
ID_027592,6832.411956050681
ID_027593,6764.17176332645
ID_027594,6932.612475431093
ID_027595,7154.689929986184
ID_027596,7161.796796602113
ID_027597,7145.288629801742
ID_027598,6889.123996683176
ID_027599,6855.557214435414
ID_027600,6593.132453700852
ID_027601,6400.969292072309
ID_027602,6237.0680694223
ID_027603,5980.621696989664
ID_027604,5838.427620148257
ID_027605,5819.869613665528
ID_027606,5956.521303312457
ID_027607,6220.112010059838
ID_027608,6161.896634249179
ID_027609,6636.501789687848
ID_027610,6689.847209774683
ID_027611,6789.256074082739
ID_027612,6781.593809833477
ID_027613,6743.647465002942
ID_027614,6701.562917469311
ID_027615,6621.328601660138
ID_027616,6502.948240057435
ID_027617,6522.762546063771
ID_027618,6647.218798572484
ID_027619,6868.203415045182
ID_027620,7073.445306053355
ID_027621,7048.103183537437
ID_027622,6862.901969055545
ID_027623,6834.68262221597
ID_027624,6719.281065584121
ID_027625,6602.560900025078
ID_027626,6289.755708185257
ID_027627,5978.23248841758
ID_027628,5840.151933940242
ID_027629,5735.657195185489
ID_027630,5620.794962035809
ID_027631,6055.152014243734
ID_027632,6091.160488726662
ID_027633,6587.214913037266
ID_027634,6621.240764799216
ID_027635,6639.899667612322
ID_027636,6632.489263619958
ID_027637,6631.195745617916
ID_027638,6618.357423197739
ID_027639,6486.537356373438
ID_027640,5922.889579392096
ID_027641,5967.292287711305
